item_id,ro_id,item_type,item_name,quantity,unit_price,total_price,technician_id,created_at
775,248,Labour,Washing & Polishing,1,2598.31,2598.31,15,2026-06-16
776,248,Oil,Engine Oil 5W-30,3,1299.16,3897.48,15,2026-06-16
777,248,Part,Cabin Filter,3,433.05,1299.15,15,2026-06-16
778,248,Consumable,Brake Fluid,3,433.05,1299.15,15,2026-06-16
779,248,Consumable,Grease & Lubricants,2,1558.99,3117.98,14,2026-06-16
780,249,Consumable,Coolant,2,398.64,797.28,14,2026-06-16
781,249,Part,Air Filter,1,797.28,797.28,16,2026-06-16
782,249,Part,Spark Plugs,1,1275.65,1275.65,16,2026-06-16
783,249,Consumable,Brake Fluid,3,265.76,797.28,17,2026-06-16
784,249,Oil,Engine Oil 5W-30,1,2391.84,2391.84,14,2026-06-16
785,249,Labour,Washing & Polishing,1,1594.56,1594.56,16,2026-06-16
786,250,Consumable,Coolant,1,361.64,361.64,16,2026-06-16
787,250,Labour,Washing & Polishing,1,723.28,723.28,17,2026-06-16
788,250,Part,Oil Filter,3,120.55,361.65,14,2026-06-16
789,250,Part,Air Filter,2,180.82,361.64,14,2026-06-16
790,250,Oil,Engine Oil 5W-30,1,1084.92,1084.92,15,2026-06-16
791,250,Labour,General Service Labour,1,2169.83,2169.83,15,2026-06-16
792,252,Consumable,Brake Fluid,3,212.73,638.19,17,2026-06-16
793,252,Part,Air Filter,2,319.09,638.18,17,2026-06-16
794,252,Part,Cabin Filter,2,319.09,638.18,16,2026-06-16
795,252,Consumable,Coolant,2,319.09,638.18,17,2026-06-16
796,252,Oil,Engine Oil 5W-30,1,1914.54,1914.54,17,2026-06-16
797,254,Consumable,Wiring & Connectors,2,185.87,371.74,16,2026-06-16
798,254,Labour,Repair Labour,1,743.49,743.49,17,2026-06-16
799,254,Labour,Diagnostic Labour,1,743.49,743.49,14,2026-06-16
800,254,Part,Battery,2,278.81,557.62,16,2026-06-16
801,254,Part,Brake Pads,3,247.83,743.49,14,2026-06-16
802,254,Part,Clutch Plate,3,185.87,557.61,14,2026-06-16
803,256,Part,Spark Plugs,2,831.91,1663.82,14,2026-06-16
804,256,Part,Cabin Filter,3,346.63,1039.89,15,2026-06-16
805,256,Consumable,Coolant,2,519.94,1039.88,17,2026-06-16
806,256,Consumable,Grease & Lubricants,2,1247.86,2495.72,16,2026-06-16
807,257,Labour,General Service Labour,1,1059.87,1059.87,15,2026-06-16
808,257,Part,Air Filter,2,88.32,176.64,17,2026-06-16
809,257,Oil,Engine Oil 5W-30,3,176.65,529.95,16,2026-06-16
810,257,Labour,Washing & Polishing,1,353.29,353.29,16,2026-06-16
811,257,Part,Oil Filter,1,176.65,176.65,17,2026-06-16
812,258,Part,Air Filter,3,389.75,1169.25,17,2026-06-16
813,258,Labour,General Service Labour,1,7015.55,7015.55,16,2026-06-16
814,258,Consumable,Grease & Lubricants,2,1403.11,2806.22,17,2026-06-16
815,259,Part,Spark Plugs,2,808.04,1616.08,17,2026-06-16
816,259,Part,Cabin Filter,1,1010.05,1010.05,17,2026-06-16
817,259,Consumable,Brake Fluid,2,505.03,1010.06,16,2026-06-16
818,259,Consumable,Grease & Lubricants,2,1212.07,2424.14,14,2026-06-16
819,264,Part,Cabin Filter,2,78.66,157.32,16,2026-06-16
820,264,Labour,General Service Labour,1,943.97,943.97,14,2026-06-16
821,264,Consumable,Grease & Lubricants,1,377.59,377.59,14,2026-06-16
822,264,Labour,Washing & Polishing,1,314.66,314.66,16,2026-06-16
823,264,Part,Oil Filter,2,78.66,157.32,15,2026-06-16
824,264,Consumable,Brake Fluid,1,157.33,157.33,14,2026-06-16
825,266,Part,Oil Filter,1,425.03,425.03,15,2026-06-16
826,266,Part,Cabin Filter,1,425.03,425.03,14,2026-06-16
827,266,Oil,Engine Oil 5W-30,2,637.54,1275.08,15,2026-06-16
828,270,Labour,Diagnostic Labour,1,2458.63,2458.63,16,2026-06-16
829,270,Consumable,Wiring & Connectors,2,614.66,1229.32,17,2026-06-16
830,270,Part,Brake Pads,1,2458.63,2458.63,17,2026-06-16
831,270,Labour,Repair Labour,1,2458.63,2458.63,16,2026-06-16
832,270,Part,Clutch Plate,3,614.66,1843.98,14,2026-06-16
833,270,Part,Battery,3,614.66,1843.98,14,2026-06-16
834,272,Part,Bumper,3,90.11,270.33,14,2026-06-16
835,272,Labour,Denting Labour,1,450.57,450.57,17,2026-06-16
836,272,Part,Headlight Assembly,1,180.23,180.23,15,2026-06-16
837,272,Consumable,Paint & Polish,3,90.11,270.33,16,2026-06-16
838,272,Labour,Painting Labour,1,450.57,450.57,14,2026-06-16
839,274,Consumable,Grease & Lubricants,2,990.05,1980.1,15,2026-06-16
840,274,Part,Cabin Filter,2,412.52,825.04,16,2026-06-16
841,274,Part,Air Filter,1,825.04,825.04,16,2026-06-16
842,276,Part,Cabin Filter,3,198.95,596.85,17,2026-06-16
843,276,Consumable,Brake Fluid,2,298.43,596.86,14,2026-06-16
844,276,Consumable,Grease & Lubricants,1,1432.45,1432.45,14,2026-06-16
845,276,Part,Oil Filter,1,596.86,596.86,14,2026-06-16
846,276,Part,Air Filter,2,298.43,596.86,17,2026-06-16
847,276,Oil,Engine Oil 5W-30,3,596.86,1790.58,16,2026-06-16
848,277,Part,Spark Plugs,1,1536.43,1536.43,17,2026-06-16
849,277,Labour,General Service Labour,1,5761.63,5761.63,16,2026-06-16
850,277,Consumable,Grease & Lubricants,2,1152.33,2304.66,15,2026-06-16
851,277,Part,Oil Filter,2,480.14,960.28,16,2026-06-16
852,277,Consumable,Brake Fluid,2,480.14,960.28,14,2026-06-16
853,278,Labour,Diagnostic Labour,1,4747.16,4747.16,15,2026-06-16
854,278,Consumable,Wiring & Connectors,2,1186.79,2373.58,16,2026-06-16
855,278,Part,Brake Pads,3,1582.39,4747.17,16,2026-06-16
856,278,Part,Clutch Plate,2,1780.18,3560.36,15,2026-06-16
857,279,Consumable,Coolant,3,29.82,89.46,16,2026-06-16
858,279,Oil,Engine Oil 5W-30,1,268.4,268.4,14,2026-06-16
859,279,Part,Spark Plugs,1,143.15,143.15,17,2026-06-16
860,279,Labour,General Service Labour,1,536.8,536.8,15,2026-06-16
861,279,Part,Oil Filter,3,29.82,89.46,15,2026-06-16
862,280,Part,Air Filter,1,591.3,591.3,17,2026-06-16
863,280,Consumable,Brake Fluid,1,591.3,591.3,15,2026-06-16
864,280,Consumable,Coolant,2,295.65,591.3,16,2026-06-16
865,280,Part,Oil Filter,3,197.1,591.3,16,2026-06-16
866,280,Consumable,Grease & Lubricants,3,473.04,1419.12,15,2026-06-16
867,280,Labour,General Service Labour,1,3547.77,3547.77,15,2026-06-16
868,282,Part,Brake Pads,3,1646.62,4939.86,16,2026-06-16
869,282,Consumable,Wiring & Connectors,3,823.31,2469.93,15,2026-06-16
870,282,Part,Clutch Plate,3,1234.97,3704.91,17,2026-06-16
871,282,Labour,Diagnostic Labour,1,4939.87,4939.87,14,2026-06-16
872,283,Part,Clutch Plate,3,914.99,2744.97,16,2026-06-16
873,283,Part,Brake Pads,2,1829.99,3659.98,17,2026-06-16
874,283,Labour,Diagnostic Labour,1,3659.98,3659.98,14,2026-06-16
875,283,Labour,Repair Labour,1,3659.98,3659.98,16,2026-06-16
876,283,Part,Battery,3,914.99,2744.97,15,2026-06-16
877,283,Consumable,Wiring & Connectors,3,610.0,1830.0,16,2026-06-16
878,284,Part,Spark Plugs,1,1029.24,1029.24,14,2026-06-16
879,284,Part,Cabin Filter,1,643.28,643.28,16,2026-06-16
880,284,Part,Oil Filter,2,321.64,643.28,14,2026-06-16
881,284,Consumable,Grease & Lubricants,2,771.93,1543.86,14,2026-06-16
882,284,Part,Air Filter,2,321.64,643.28,14,2026-06-16
883,286,Part,Cabin Filter,1,612.01,612.01,14,2026-06-16
884,286,Labour,Washing & Polishing,1,1224.01,1224.01,15,2026-06-16
885,286,Part,Spark Plugs,2,489.6,979.2,17,2026-06-16
886,287,Part,Air Filter,2,70.35,140.7,16,2026-06-16
887,287,Part,Spark Plugs,2,112.56,225.12,16,2026-06-16
888,287,Oil,Engine Oil 5W-30,2,211.06,422.12,15,2026-06-16
889,287,Consumable,Grease & Lubricants,1,337.69,337.69,16,2026-06-16
890,287,Part,Oil Filter,2,70.35,140.7,16,2026-06-16
891,289,Labour,Repair Labour,1,2924.11,2924.11,15,2026-06-16
892,289,Consumable,Wiring & Connectors,1,1462.06,1462.06,16,2026-06-16
893,289,Labour,Diagnostic Labour,1,2924.11,2924.11,15,2026-06-16
894,292,Labour,Repair Labour,1,1561.63,1561.63,15,2026-06-16
895,292,Part,Brake Pads,2,780.82,1561.64,16,2026-06-16
896,292,Consumable,Wiring & Connectors,2,390.41,780.82,17,2026-06-16
897,292,Labour,Diagnostic Labour,1,1561.63,1561.63,16,2026-06-16
898,296,Part,Clutch Plate,2,1580.65,3161.3,17,2026-06-16
899,296,Consumable,Wiring & Connectors,2,1053.77,2107.54,16,2026-06-16
900,296,Labour,Repair Labour,1,4215.07,4215.07,14,2026-06-16
901,296,Labour,Diagnostic Labour,1,4215.07,4215.07,17,2026-06-16
902,296,Part,Brake Pads,1,4215.07,4215.07,14,2026-06-16
903,296,Part,Battery,1,3161.3,3161.3,15,2026-06-16
904,297,Part,Bumper,2,2137.53,4275.06,14,2026-06-16
905,297,Labour,Denting Labour,1,7125.11,7125.11,15,2026-06-16
906,297,Part,Headlight Assembly,1,2850.04,2850.04,15,2026-06-16
907,298,Labour,General Service Labour,1,2763.55,2763.55,14,2026-06-16
908,298,Part,Cabin Filter,3,153.53,460.59,16,2026-06-16
909,298,Consumable,Coolant,1,460.59,460.59,15,2026-06-16
910,298,Part,Spark Plugs,1,736.95,736.95,15,2026-06-16
911,298,Consumable,Grease & Lubricants,2,552.71,1105.42,15,2026-06-16
912,299,Labour,General Service Labour,1,5141.88,5141.88,16,2026-06-16
913,299,Consumable,Coolant,2,428.49,856.98,17,2026-06-16
914,299,Part,Cabin Filter,3,285.66,856.98,17,2026-06-16
915,299,Oil,Engine Oil 5W-30,3,856.98,2570.94,16,2026-06-16
916,299,Part,Air Filter,1,856.98,856.98,17,2026-06-16
917,300,Labour,Washing & Polishing,1,434.16,434.16,17,2026-06-16
918,300,Consumable,Coolant,2,108.54,217.08,15,2026-06-16
919,300,Part,Cabin Filter,3,72.36,217.08,14,2026-06-16
920,301,Labour,Diagnostic Labour,1,1547.21,1547.21,16,2026-06-16
921,301,Part,Clutch Plate,2,580.21,1160.42,17,2026-06-16
922,301,Part,Battery,2,580.21,1160.42,17,2026-06-16
923,302,Part,Cabin Filter,2,448.09,896.18,16,2026-06-16
924,302,Part,Air Filter,3,298.72,896.16,17,2026-06-16
925,302,Part,Spark Plugs,3,477.96,1433.88,16,2026-06-16
926,302,Consumable,Brake Fluid,1,896.17,896.17,15,2026-06-16
927,303,Part,Battery,3,866.73,2600.19,15,2026-06-16
928,303,Labour,Repair Labour,1,3466.91,3466.91,16,2026-06-16
929,303,Part,Clutch Plate,1,2600.18,2600.18,16,2026-06-16
930,303,Consumable,Wiring & Connectors,1,1733.46,1733.46,17,2026-06-16
931,303,Labour,Diagnostic Labour,1,3466.91,3466.91,16,2026-06-16
932,305,Part,Fender,1,1903.91,1903.91,17,2026-06-16
933,305,Part,Bumper,3,951.95,2855.85,17,2026-06-16
934,305,Labour,Painting Labour,1,4759.77,4759.77,14,2026-06-16
935,305,Part,Headlight Assembly,2,951.95,1903.9,17,2026-06-16
936,305,Consumable,Paint & Polish,3,951.95,2855.85,17,2026-06-16
937,305,Labour,Denting Labour,1,4759.77,4759.77,16,2026-06-16
938,307,Consumable,Wiring & Connectors,2,312.09,624.18,16,2026-06-16
939,307,Part,Battery,1,936.28,936.28,16,2026-06-16
940,307,Part,Clutch Plate,2,468.14,936.28,14,2026-06-16
941,307,Part,Brake Pads,3,416.12,1248.36,15,2026-06-16
942,307,Labour,Repair Labour,1,1248.37,1248.37,17,2026-06-16
943,307,Labour,Diagnostic Labour,1,1248.37,1248.37,14,2026-06-16
944,308,Consumable,Sealants & Gaskets,2,1255.81,2511.62,15,2026-06-16
945,308,Part,Warranty Part Replacement,1,3516.27,3516.27,17,2026-06-16
946,308,Labour,Warranty Labour,1,4018.59,4018.59,16,2026-06-16
947,309,Consumable,Coolant,2,169.6,339.2,15,2026-06-16
948,309,Oil,Engine Oil 5W-30,1,1017.61,1017.61,17,2026-06-16
949,309,Consumable,Grease & Lubricants,3,271.36,814.08,14,2026-06-16
950,309,Labour,General Service Labour,1,2035.21,2035.21,17,2026-06-16
951,309,Part,Air Filter,2,169.6,339.2,17,2026-06-16
952,310,Part,Cabin Filter,1,1360.0,1360.0,17,2026-06-16
953,310,Oil,Engine Oil 5W-30,3,1360.0,4080.0,16,2026-06-16
954,310,Part,Air Filter,3,453.33,1359.99,15,2026-06-16
955,310,Labour,Washing & Polishing,1,2720.0,2720.0,17,2026-06-16
956,310,Part,Spark Plugs,1,2176.0,2176.0,16,2026-06-16
957,312,Part,Warranty Part Replacement,2,1582.47,3164.94,17,2026-06-16
958,312,Consumable,Sealants & Gaskets,2,1130.34,2260.68,15,2026-06-16
959,312,Labour,Warranty Labour,1,3617.07,3617.07,17,2026-06-16
960,313,Part,Cabin Filter,2,236.03,472.06,17,2026-06-16
961,313,Consumable,Grease & Lubricants,2,566.47,1132.94,15,2026-06-16
962,313,Part,Oil Filter,3,157.35,472.05,14,2026-06-16
963,315,Part,Air Filter,2,108.08,216.16,17,2026-06-16
964,315,Labour,General Service Labour,1,1297.01,1297.01,16,2026-06-16
965,315,Part,Spark Plugs,1,345.87,345.87,16,2026-06-16
966,315,Labour,Washing & Polishing,1,432.34,432.34,15,2026-06-16
967,315,Consumable,Brake Fluid,1,216.17,216.17,17,2026-06-16
968,316,Part,Battery,1,2402.75,2402.75,16,2026-06-16
969,316,Part,Clutch Plate,2,1201.38,2402.76,14,2026-06-16
970,316,Consumable,Wiring & Connectors,3,533.94,1601.82,17,2026-06-16
971,316,Labour,Diagnostic Labour,1,3203.67,3203.67,14,2026-06-16
972,316,Labour,Repair Labour,1,3203.67,3203.67,16,2026-06-16
973,316,Part,Brake Pads,3,1067.89,3203.67,16,2026-06-16
974,317,Part,Clutch Plate,1,2827.33,2827.33,16,2026-06-16
975,317,Part,Brake Pads,3,1256.59,3769.77,16,2026-06-16
976,317,Part,Battery,2,1413.66,2827.32,14,2026-06-16
977,317,Consumable,Wiring & Connectors,3,628.29,1884.87,15,2026-06-16
978,317,Labour,Diagnostic Labour,1,3769.77,3769.77,14,2026-06-16
979,317,Labour,Repair Labour,1,3769.77,3769.77,17,2026-06-16
980,318,Part,Bumper,1,2670.0,2670.0,14,2026-06-16
981,318,Labour,Denting Labour,1,4450.01,4450.01,17,2026-06-16
982,318,Consumable,Paint & Polish,2,1335.0,2670.0,14,2026-06-16
983,318,Part,Headlight Assembly,2,890.0,1780.0,16,2026-06-16
984,319,Consumable,Sealants & Gaskets,3,1790.12,5370.36,15,2026-06-16
985,319,Labour,Warranty Labour,1,8592.6,8592.6,15,2026-06-16
986,319,Part,Warranty Part Replacement,3,2506.17,7518.51,14,2026-06-16
987,320,Part,Spark Plugs,3,397.7,1193.1,15,2026-06-16
988,320,Labour,General Service Labour,1,4474.16,4474.16,15,2026-06-16
989,320,Consumable,Coolant,3,248.56,745.68,14,2026-06-16
990,321,Part,Cabin Filter,1,1218.65,1218.65,14,2026-06-16
991,321,Consumable,Brake Fluid,2,609.32,1218.64,14,2026-06-16
992,321,Labour,Washing & Polishing,1,2437.29,2437.29,14,2026-06-16
993,321,Oil,Engine Oil 5W-30,2,1827.97,3655.94,15,2026-06-16
994,322,Consumable,Paint & Polish,2,350.58,701.16,16,2026-06-16
995,322,Part,Headlight Assembly,3,155.81,467.43,15,2026-06-16
996,322,Part,Bumper,1,701.16,701.16,17,2026-06-16
997,323,Labour,Diagnostic Labour,1,3212.4,3212.4,17,2026-06-16
998,323,Consumable,Wiring & Connectors,1,1606.2,1606.2,14,2026-06-16
999,323,Part,Battery,2,1204.65,2409.3,16,2026-06-16
1000,325,Labour,Warranty Labour,1,3213.34,3213.34,17,2026-06-16
1001,325,Consumable,Sealants & Gaskets,3,669.45,2008.35,17,2026-06-16
1002,325,Part,Warranty Part Replacement,1,2811.67,2811.67,15,2026-06-16
1003,326,Part,Air Filter,3,94.79,284.37,17,2026-06-16
1004,326,Oil,Engine Oil 5W-30,1,853.08,853.08,16,2026-06-16
1005,326,Labour,General Service Labour,1,1706.17,1706.17,14,2026-06-16
1006,326,Consumable,Brake Fluid,2,142.18,284.36,16,2026-06-16
1007,327,Oil,Engine Oil 5W-30,2,2129.62,4259.24,15,2026-06-16
1008,327,Part,Oil Filter,2,709.87,1419.74,17,2026-06-16
1009,327,Part,Air Filter,1,1419.75,1419.75,14,2026-06-16
1010,329,Labour,Repair Labour,1,2189.55,2189.55,16,2026-06-16
1011,329,Part,Clutch Plate,1,1642.16,1642.16,17,2026-06-16
1012,329,Consumable,Wiring & Connectors,1,1094.77,1094.77,16,2026-06-16
1013,329,Part,Brake Pads,1,2189.55,2189.55,16,2026-06-16
1014,329,Part,Battery,3,547.39,1642.17,14,2026-06-16
1015,330,Consumable,Miscellaneous,2,659.61,1319.22,17,2026-06-16
1016,330,Labour,Recall Service Labour,1,3298.03,3298.03,16,2026-06-16
1017,330,Part,Recall Part Replacement,2,989.41,1978.82,16,2026-06-16
1018,331,Consumable,Grease & Lubricants,3,667.01,2001.03,14,2026-06-16
1019,331,Part,Spark Plugs,1,1334.02,1334.02,14,2026-06-16
1020,331,Part,Cabin Filter,2,416.88,833.76,16,2026-06-16
1021,332,Labour,Repair Labour,1,3796.86,3796.86,16,2026-06-16
1022,332,Labour,Diagnostic Labour,1,3796.86,3796.86,14,2026-06-16
1023,332,Consumable,Wiring & Connectors,1,1898.43,1898.43,15,2026-06-16
1024,332,Part,Clutch Plate,2,1423.82,2847.64,15,2026-06-16
1025,336,Part,Warranty Part Replacement,2,3746.48,7492.96,15,2026-06-16
1026,336,Consumable,Sealants & Gaskets,2,2676.05,5352.1,15,2026-06-16
1027,336,Labour,Warranty Labour,1,8563.38,8563.38,16,2026-06-16
1028,339,Part,Warranty Part Replacement,3,2487.35,7462.05,15,2026-06-16
1029,339,Labour,Warranty Labour,1,8528.04,8528.04,16,2026-06-16
1030,339,Consumable,Sealants & Gaskets,1,5330.03,5330.03,16,2026-06-16
1031,340,Oil,Engine Oil 5W-30,2,774.52,1549.04,16,2026-06-16
1032,340,Part,Spark Plugs,1,826.15,826.15,14,2026-06-16
1033,340,Part,Cabin Filter,2,258.17,516.34,17,2026-06-16
1034,340,Labour,General Service Labour,1,3098.06,3098.06,17,2026-06-16
1035,340,Part,Air Filter,3,172.11,516.33,16,2026-06-16
1036,340,Consumable,Grease & Lubricants,2,619.61,1239.22,15,2026-06-16
1037,342,Part,Oil Filter,1,618.76,618.76,17,2026-06-16
1038,342,Labour,Washing & Polishing,1,1237.52,1237.52,14,2026-06-16
1039,342,Consumable,Brake Fluid,1,618.76,618.76,16,2026-06-16
1040,343,Part,Oil Filter,2,292.36,584.72,15,2026-06-16
1041,343,Part,Cabin Filter,3,194.91,584.73,17,2026-06-16
1042,343,Consumable,Coolant,1,584.73,584.73,14,2026-06-16
1043,343,Oil,Engine Oil 5W-30,1,1754.19,1754.19,15,2026-06-16
1044,343,Labour,General Service Labour,1,3508.37,3508.37,17,2026-06-16
1045,345,Consumable,Coolant,3,168.84,506.52,16,2026-06-16
1046,345,Consumable,Brake Fluid,2,253.26,506.52,16,2026-06-16
1047,345,Part,Spark Plugs,2,405.22,810.44,17,2026-06-16
1048,348,Part,Brake Pads,1,1811.4,1811.4,15,2026-06-16
1049,348,Consumable,Wiring & Connectors,1,905.7,905.7,14,2026-06-16
1050,348,Part,Battery,3,452.85,1358.55,17,2026-06-16
1051,348,Part,Clutch Plate,1,1358.55,1358.55,16,2026-06-16
1052,349,Labour,Painting Labour,1,886.89,886.89,15,2026-06-16
1053,349,Part,Headlight Assembly,3,118.25,354.75,16,2026-06-16
1054,349,Part,Fender,1,354.76,354.76,16,2026-06-16
1055,349,Labour,Denting Labour,1,886.89,886.89,17,2026-06-16
1056,349,Consumable,Paint & Polish,2,266.07,532.14,15,2026-06-16
1057,349,Part,Bumper,1,532.13,532.13,15,2026-06-16
1058,350,Labour,General Service Labour,1,6004.74,6004.74,16,2026-06-16
1059,350,Consumable,Brake Fluid,3,333.6,1000.8,17,2026-06-16
1060,350,Oil,Engine Oil 5W-30,2,1501.18,3002.36,17,2026-06-16
1061,350,Part,Air Filter,1,1000.79,1000.79,16,2026-06-16
1062,350,Consumable,Grease & Lubricants,1,2401.89,2401.89,17,2026-06-16
1063,352,Part,Cabin Filter,3,338.74,1016.22,14,2026-06-16
1064,352,Labour,General Service Labour,1,6097.32,6097.32,17,2026-06-16
1065,352,Oil,Engine Oil 5W-30,1,3048.66,3048.66,17,2026-06-16
1066,352,Consumable,Brake Fluid,2,508.11,1016.22,15,2026-06-16
1067,352,Consumable,Grease & Lubricants,3,812.98,2438.94,17,2026-06-16
1068,352,Labour,Washing & Polishing,1,2032.44,2032.44,16,2026-06-16
1069,353,Labour,Washing & Polishing,1,489.17,489.17,16,2026-06-16
1070,353,Consumable,Coolant,3,81.53,244.59,15,2026-06-16
1071,353,Part,Air Filter,2,122.29,244.58,14,2026-06-16
1072,354,Consumable,Coolant,1,164.53,164.53,14,2026-06-16
1073,354,Labour,Washing & Polishing,1,329.06,329.06,15,2026-06-16
1074,354,Part,Air Filter,2,82.27,164.54,14,2026-06-16
1075,355,Part,Cabin Filter,2,644.88,1289.76,15,2026-06-16
1076,355,Oil,Engine Oil 5W-30,2,1934.63,3869.26,17,2026-06-16
1077,355,Labour,General Service Labour,1,7738.53,7738.53,14,2026-06-16
1078,355,Part,Air Filter,3,429.92,1289.76,15,2026-06-16
1079,355,Consumable,Brake Fluid,1,1289.75,1289.75,17,2026-06-16
1080,356,Labour,Washing & Polishing,1,1155.83,1155.83,16,2026-06-16
1081,356,Part,Oil Filter,3,192.64,577.92,14,2026-06-16
1082,356,Labour,General Service Labour,1,3467.48,3467.48,15,2026-06-16
1083,356,Consumable,Grease & Lubricants,1,1386.99,1386.99,16,2026-06-16
1084,356,Part,Air Filter,1,577.91,577.91,14,2026-06-16
1085,357,Consumable,Grease & Lubricants,2,1013.49,2026.98,14,2026-06-16
1086,357,Part,Air Filter,1,844.58,844.58,16,2026-06-16
1087,357,Part,Spark Plugs,1,1351.32,1351.32,16,2026-06-16
1088,357,Part,Cabin Filter,3,281.53,844.59,17,2026-06-16
1089,357,Part,Oil Filter,1,844.58,844.58,14,2026-06-16
1090,358,Part,Oil Filter,1,641.56,641.56,14,2026-06-16
1091,358,Consumable,Grease & Lubricants,2,769.87,1539.74,15,2026-06-16
1092,358,Oil,Engine Oil 5W-30,3,641.56,1924.68,15,2026-06-16
1093,358,Consumable,Coolant,1,641.56,641.56,16,2026-06-16
1094,358,Part,Cabin Filter,1,641.56,641.56,14,2026-06-16
1095,359,Consumable,Brake Fluid,2,117.96,235.92,15,2026-06-16
1096,359,Part,Air Filter,3,78.64,235.92,15,2026-06-16
1097,359,Consumable,Grease & Lubricants,2,283.1,566.2,14,2026-06-16
1098,359,Part,Oil Filter,2,117.96,235.92,14,2026-06-16
1099,359,Part,Cabin Filter,2,117.96,235.92,14,2026-06-16
1100,360,Labour,Diagnostic Labour,1,2564.38,2564.38,14,2026-06-16
1101,360,Part,Brake Pads,2,1282.19,2564.38,16,2026-06-16
1102,360,Labour,Repair Labour,1,2564.38,2564.38,15,2026-06-16
1103,360,Consumable,Wiring & Connectors,2,641.09,1282.18,16,2026-06-16
1104,360,Part,Clutch Plate,3,641.09,1923.27,14,2026-06-16
1105,360,Part,Battery,2,961.64,1923.28,17,2026-06-16
1106,362,Labour,Repair Labour,1,2584.66,2584.66,17,2026-06-16
1107,362,Part,Clutch Plate,1,1938.49,1938.49,14,2026-06-16
1108,362,Part,Battery,1,1938.49,1938.49,16,2026-06-16
1109,362,Part,Brake Pads,1,2584.66,2584.66,14,2026-06-16
1110,362,Consumable,Wiring & Connectors,2,646.16,1292.32,17,2026-06-16
1111,362,Labour,Diagnostic Labour,1,2584.66,2584.66,17,2026-06-16
1112,363,Labour,Washing & Polishing,1,966.38,966.38,15,2026-06-16
1113,363,Oil,Engine Oil 5W-30,1,1449.57,1449.57,15,2026-06-16
1114,363,Consumable,Coolant,2,241.59,483.18,17,2026-06-16
1115,363,Part,Cabin Filter,2,241.59,483.18,16,2026-06-16
1116,364,Labour,Warranty Labour,1,4046.39,4046.39,16,2026-06-16
1117,364,Consumable,Sealants & Gaskets,1,2528.99,2528.99,15,2026-06-16
1118,364,Part,Warranty Part Replacement,1,3540.59,3540.59,15,2026-06-16
1119,365,Part,Warranty Part Replacement,2,1905.9,3811.8,16,2026-06-16
1120,365,Consumable,Sealants & Gaskets,3,907.57,2722.71,15,2026-06-16
1121,365,Labour,Warranty Labour,1,4356.33,4356.33,16,2026-06-16
1122,366,Consumable,Paint & Polish,1,3874.7,3874.7,17,2026-06-16
1123,366,Part,Bumper,3,1291.57,3874.71,14,2026-06-16
1124,366,Part,Fender,2,1291.57,2583.14,15,2026-06-16
1125,366,Part,Headlight Assembly,2,1291.57,2583.14,16,2026-06-16
1126,367,Part,Spark Plugs,3,559.05,1677.15,17,2026-06-16
1127,367,Labour,General Service Labour,1,6289.28,6289.28,15,2026-06-16
1128,367,Part,Air Filter,2,524.11,1048.22,17,2026-06-16
1129,367,Consumable,Brake Fluid,3,349.4,1048.2,17,2026-06-16
1130,368,Consumable,Miscellaneous,1,329.74,329.74,14,2026-06-16
1131,368,Labour,Recall Service Labour,1,824.36,824.36,14,2026-06-16
1132,368,Part,Recall Part Replacement,1,494.61,494.61,16,2026-06-16
1133,369,Labour,Washing & Polishing,1,1800.5,1800.5,17,2026-06-16
1134,369,Part,Air Filter,2,450.13,900.26,16,2026-06-16
1135,369,Oil,Engine Oil 5W-30,3,900.25,2700.75,17,2026-06-16
1136,369,Consumable,Coolant,1,900.25,900.25,17,2026-06-16
1137,369,Part,Oil Filter,2,450.13,900.26,17,2026-06-16
1138,371,Labour,Diagnostic Labour,1,1544.68,1544.68,17,2026-06-16
1139,371,Part,Brake Pads,1,1544.68,1544.68,15,2026-06-16
1140,371,Labour,Repair Labour,1,1544.68,1544.68,14,2026-06-16
1141,372,Part,Air Filter,3,271.44,814.32,15,2026-06-16
1142,372,Consumable,Grease & Lubricants,1,1954.36,1954.36,15,2026-06-16
1143,372,Oil,Engine Oil 5W-30,2,1221.48,2442.96,16,2026-06-16
1144,373,Part,Warranty Part Replacement,2,2288.42,4576.84,16,2026-06-16
1145,373,Consumable,Sealants & Gaskets,1,3269.17,3269.17,17,2026-06-16
1146,373,Labour,Warranty Labour,1,5230.67,5230.67,15,2026-06-16
1147,375,Consumable,Coolant,1,837.19,837.19,14,2026-06-16
1148,375,Part,Oil Filter,2,418.6,837.2,14,2026-06-16
1149,375,Oil,Engine Oil 5W-30,3,837.19,2511.57,17,2026-06-16
1150,375,Labour,General Service Labour,1,5023.15,5023.15,14,2026-06-16
1151,375,Consumable,Grease & Lubricants,1,2009.26,2009.26,15,2026-06-16
1152,376,Part,Clutch Plate,1,3304.39,3304.39,15,2026-06-16
1153,376,Labour,Repair Labour,1,4405.85,4405.85,14,2026-06-16
1154,376,Consumable,Wiring & Connectors,3,734.31,2202.93,17,2026-06-16
1155,376,Part,Battery,1,3304.39,3304.39,14,2026-06-16
1156,376,Labour,Diagnostic Labour,1,4405.85,4405.85,17,2026-06-16
1157,376,Part,Brake Pads,2,2202.92,4405.84,16,2026-06-16
